state initials,county name,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,year
IL,Alexander County,564,643,848,1214,1277,2021
MO,Bollinger County,564,643,848,1214,1277,2021
MO,Cape Girardeau County,564,643,848,1214,1277,2021
IL,Jackson County,531,616,805,1049,1161,2021
IL,Williamson County,625,629,829,1109,1346,2021
NV,Carson City,707,826,1072,1534,1856,2021
WY,Natrona County,628,781,919,1315,1591,2021
IA,Linn County,554,637,839,1199,1344,2021
IA,Benton County,472,545,715,935,1072,2021
IA,Jones County,472,543,715,966,970,2021
PA,Franklin County,691,728,959,1280,1312,2021
IL,Champaign County,793,797,937,1196,1328,2021
IL,Ford County,793,797,937,1196,1328,2021
IL,Piatt County,793,797,937,1196,1328,2021
WV,Clay County,566,705,854,1084,1206,2021
WV,Kanawha County,566,705,854,1084,1206,2021
WV,Boone County,467,601,685,913,1041,2021
SC,Berkeley County,1091,1155,1317,1685,2194,2021
SC,Charleston County,1091,1155,1317,1685,2194,2021
SC,Dorchester County,1091,1155,1317,1685,2194,2021
NC,Cabarrus County,1066,1090,1243,1639,2112,2021
NC,Gaston County,1066,1090,1243,1639,2112,2021
NC,Mecklenburg County,1066,1090,1243,1639,2112,2021
NC,Union County,1066,1090,1243,1639,2112,2021
SC,York County,1066,1090,1243,1639,2112,2021
NC,Iredell County,863,883,1007,1358,1726,2021
NC,Lincoln County,716,720,890,1173,1327,2021
NC,Rowan County,757,766,943,1225,1279,2021
SC,Chester County,605,609,788,1030,1214,2021
SC,Lancaster County,664,668,881,1144,1218,2021
VA,Albemarle County,1033,1171,1377,1713,2138,2021
VA,Fluvanna County,1033,1171,1377,1713,2138,2021
VA,Greene County,1033,1171,1377,1713,2138,2021
VA,Nelson County,1033,1171,1377,1713,2138,2021
VA,Charlottesville city,1033,1171,1377,1713,2138,2021
VA,Buckingham County,585,676,771,1045,1178,2021
GA,Catoosa County,683,746,900,1173,1402,2021
GA,Dade County,683,746,900,1173,1402,2021
GA,Walker County,683,746,900,1173,1402,2021
TN,Hamilton County,683,746,900,1173,1402,2021
TN,Marion County,683,746,900,1173,1402,2021
TN,Sequatchie County,683,746,900,1173,1402,2021
WY,Laramie County,737,742,945,1352,1636,2021
IL,Cook County,1104,1224,1417,1799,2147,2021
IL,DuPage County,1104,1224,1417,1799,2147,2021
IL,Kane County,1104,1224,1417,1799,2147,2021
IL,Lake County,1104,1224,1417,1799,2147,2021
IL,McHenry County,1104,1224,1417,1799,2147,2021
IL,Will County,1104,1224,1417,1799,2147,2021
IL,DeKalb County,748,854,1092,1563,1891,2021
IN,Lake County,645,794,978,1216,1378,2021
IN,Newton County,645,794,978,1216,1378,2021
IN,Porter County,645,794,978,1216,1378,2021
IL,Grundy County,920,926,1221,1534,1656,2021
IL,Kendall County,1085,1092,1439,2059,2178,2021
WI,Kenosha County,736,847,1116,1448,1641,2021
IN,Jasper County,710,715,929,1188,1375,2021
CA,Butte County,879,964,1270,1802,2199,2021
IN,Dearborn County,653,754,989,1343,1539,2021
IN,Ohio County,653,754,989,1343,1539,2021
KY,Boone County,653,754,989,1343,1539,2021
KY,Bracken County,653,754,989,1343,1539,2021
KY,Campbell County,653,754,989,1343,1539,2021
KY,Gallatin County,653,754,989,1343,1539,2021
KY,Kenton County,653,754,989,1343,1539,2021
KY,Pendleton County,653,754,989,1343,1539,2021
OH,Butler County,653,754,989,1343,1539,2021
OH,Clermont County,653,754,989,1343,1539,2021
OH,Hamilton County,653,754,989,1343,1539,2021
OH,Warren County,653,754,989,1343,1539,2021
OH,Brown County,515,592,780,980,1058,2021
KY,Grant County,672,725,826,1182,1430,2021
IN,Union County,537,619,810,1038,1147,2021
KY,Christian County,614,734,929,1330,1608,2021
KY,Trigg County,614,734,929,1330,1608,2021
TN,Montgomery County,614,734,929,1330,1608,2021
TN,Bradley County,565,650,857,1113,1277,2021
TN,Polk County,565,650,857,1113,1277,2021
OH,Cuyahoga County,640,754,925,1216,1271,2021
OH,Geauga County,640,754,925,1216,1271,2021
OH,Lake County,640,754,925,1216,1271,2021
OH,Lorain County,640,754,925,1216,1271,2021
OH,Medina County,640,754,925,1216,1271,2021
ID,Kootenai County,724,805,1009,1444,1747,2021
TX,Brazos County,724,817,959,1372,1660,2021
TX,Burleson County,724,817,959,1372,1660,2021
TX,Robertson County,724,817,959,1372,1660,2021
CO,El Paso County,867,1033,1306,1869,2261,2021
CO,Teller County,802,922,1215,1739,1975,2021
MO,Boone County,707,760,920,1235,1520,2021
SC,Calhoun County,846,913,1041,1336,1651,2021
SC,Fairfield County,846,913,1041,1336,1651,2021
SC,Lexington County,846,913,1041,1336,1651,2021
SC,Richland County,846,913,1041,1336,1651,2021
SC,Saluda County,846,913,1041,1336,1651,2021
SC,Kershaw County,637,686,782,1119,1354,2021
AL,Russell County,697,775,900,1209,1558,2021
GA,Chattahoochee County,697,775,900,1209,1558,2021
GA,Harris County,697,775,900,1209,1558,2021
GA,Marion County,697,775,900,1209,1558,2021
GA,Muscogee County,697,775,900,1209,1558,2021
IN,Bartholomew County,817,822,969,1270,1432,2021
OH,Delaware County,768,886,1105,1391,1574,2021
OH,Fairfield County,768,886,1105,1391,1574,2021
OH,Franklin County,768,886,1105,1391,1574,2021
OH,Licking County,768,886,1105,1391,1574,2021
OH,Madison County,768,886,1105,1391,1574,2021
OH,Morrow County,768,886,1105,1391,1574,2021
OH,Pickaway County,768,886,1105,1391,1574,2021
OH,Hocking County,563,567,734,1016,1071,2021
OH,Perry County,538,587,773,961,1199,2021
OH,Union County,803,876,1154,1435,1657,2021
TX,Nueces County,848,934,1166,1543,1839,2021
TX,San Patricio County,848,934,1166,1543,1839,2021
TX,Aransas County,729,831,967,1384,1515,2021
OR,Benton County,1003,1109,1309,1873,2266,2021
FL,Okaloosa County,1052,1058,1258,1679,2178,2021
FL,Walton County,891,953,1086,1526,1792,2021
MD,Allegany County,529,622,778,1023,1297,2021
WV,Mineral County,529,622,778,1023,1297,2021
TX,Collin County,1121,1235,1473,1902,2516,2021
TX,Dallas County,1121,1235,1473,1902,2516,2021
TX,Denton County,1121,1235,1473,1902,2516,2021
TX,Ellis County,1121,1235,1473,1902,2516,2021
TX,Hunt County,1121,1235,1473,1902,2516,2021
TX,Kaufman County,1121,1235,1473,1902,2516,2021
TX,Rockwall County,1121,1235,1473,1902,2516,2021
TX,Johnson County,967,1096,1333,1783,2229,2021
TX,Parker County,967,1096,1333,1783,2229,2021
TX,Tarrant County,967,1096,1333,1783,2229,2021
TX,Hood County,982,1004,1199,1491,1826,2021
TX,Somervell County,716,795,958,1371,1625,2021
TX,Wise County,1010,1033,1178,1518,1622,2021
GA,Whitfield County,559,640,794,1088,1094,2021
GA,Murray County,544,582,767,982,1071,2021
IL,Vermilion County,556,634,836,1100,1134,2021
AL,Baldwin County,821,827,1054,1428,1810,2021
IL,Henry County,549,665,832,1111,1255,2021
IL,Mercer County,549,665,832,1111,1255,2021
IL,Rock Island County,549,665,832,1111,1255,2021
IA,Scott County,549,665,832,1111,1255,2021
OH,Greene County,600,689,891,1196,1294,2021
OH,Miami County,600,689,891,1196,1294,2021
OH,Montgomery County,600,689,891,1196,1294,2021
AL,Lawrence County,532,601,741,968,1005,2021
AL,Morgan County,532,601,741,968,1005,2021
IL,Macon County,544,656,825,1143,1187,2021
FL,Volusia County,732,905,1110,1486,1624,2021
FL,Flagler County,793,911,1173,1544,1741,2021
CO,Adams County,1286,1422,1750,2383,2710,2021
CO,Arapahoe County,1286,1422,1750,2383,2710,2021
CO,Broomfield County,1286,1422,1750,2383,2710,2021
CO,Clear Creek County,1286,1422,1750,2383,2710,2021
CO,Denver County,1286,1422,1750,2383,2710,2021
CO,Douglas County,1286,1422,1750,2383,2710,2021
CO,Elbert County,1286,1422,1750,2383,2710,2021
CO,Gilpin County,1286,1422,1750,2383,2710,2021
CO,Jefferson County,1286,1422,1750,2383,2710,2021
CO,Park County,1286,1422,1750,2383,2710,2021
IA,Dallas County,645,783,957,1308,1393,2021
IA,Guthrie County,645,783,957,1308,1393,2021
IA,Madison County,645,783,957,1308,1393,2021
IA,Polk County,645,783,957,1308,1393,2021
IA,Warren County,645,783,957,1308,1393,2021
MI,Lapeer County,748,881,1126,1443,1565,2021
MI,Macomb County,748,881,1126,1443,1565,2021
MI,Oakland County,748,881,1126,1443,1565,2021
MI,St. Clair County,748,881,1126,1443,1565,2021
MI,Wayne County,748,881,1126,1443,1565,2021
MI,Livingston County,803,934,1145,1541,1718,2021
AL,Geneva County,579,583,753,985,1128,2021
AL,Houston County,579,583,753,985,1128,2021
AL,Henry County,511,552,659,892,1141,2021
DE,Kent County,932,964,1131,1619,1894,2021
IA,Dubuque County,567,653,860,1136,1468,2021
MN,Carlton County,701,719,947,1222,1493,2021
MN,St. Louis County,701,719,947,1222,1493,2021
WI,Douglas County,701,719,947,1222,1493,2021
NC,Chatham County,1044,1046,1218,1604,1843,2021
NC,Durham County,1044,1046,1218,1604,1843,2021
NC,Orange County,1044,1046,1218,1604,1843,2021
NC,Person County,595,599,789,1067,1070,2021
PA,Monroe County,885,913,1178,1630,1892,2021
WI,Chippewa County,610,701,924,1254,1441,2021
WI,Eau Claire County,610,701,924,1254,1441,2021
CA,Imperial County,744,850,1113,1517,1883,2021
KY,Hardin County,668,672,886,1268,1534,2021
KY,Larue County,668,672,886,1268,1534,2021
KY,Meade County,590,634,815,1166,1411,2021
IN,Elkhart County,578,679,875,1110,1187,2021
NY,Chemung County,787,792,998,1317,1386,2021
TX,El Paso County,590,739,894,1264,1522,2021
TX,Hudspeth County,494,618,749,932,1275,2021
OK,Garfield County,591,679,895,1165,1258,2021
PA,Erie County,671,703,908,1129,1231,2021
OR,Lane County,837,969,1269,1816,2164,2021
IN,Posey County,638,716,903,1183,1306,2021
IN,Vanderburgh County,638,716,903,1183,1306,2021
IN,Warrick County,638,716,903,1183,1306,2021
KY,Henderson County,638,716,903,1183,1306,2021
AK,Fairbanks North Star Borough,911,1047,1380,1975,2389,2021
MN,Clay County,627,754,924,1322,1600,2021
ND,Cass County,627,754,924,1322,1600,2021
NM,San Juan County,718,725,837,1101,1277,2021
NC,Cumberland County,781,799,935,1300,1583,2021
NC,Hoke County,687,713,813,1164,1408,2021
AR,Benton County,618,660,833,1192,1442,2021
AR,Madison County,618,660,833,1192,1442,2021
AR,Washington County,618,660,833,1192,1442,2021
MO,McDonald County,567,581,662,921,927,2021
AZ,Coconino County,1115,1154,1429,1860,2236,2021
MI,Genesee County,550,649,833,1067,1132,2021
SC,Florence County,662,667,870,1101,1279,2021
SC,Darlington County,554,640,730,955,1039,2021
AL,Colbert County,562,621,801,1010,1299,2021
AL,Lauderdale County,562,621,801,1010,1299,2021
WI,Fond du Lac County,621,660,854,1144,1158,2021
CO,Larimer County,1088,1187,1464,2095,2535,2021
AR,Crawford County,568,570,751,1043,1214,2021
AR,Sebastian County,568,570,751,1043,1214,2021
OK,Sequoyah County,568,570,751,1043,1214,2021
OK,Le Flore County,577,580,728,958,1072,2021
IN,Allen County,557,669,831,1064,1174,2021
IN,Wells County,557,669,831,1064,1174,2021
IN,Whitley County,557,669,831,1064,1174,2021
CA,Fresno County,847,907,1134,1608,1862,2021
AL,Etowah County,598,602,771,970,1077,2021
FL,Alachua County,858,956,1154,1508,1565,2021
FL,Gilchrist County,858,956,1154,1508,1565,2021
GA,Hall County,807,884,1008,1329,1486,2021
PA,Adams County,730,842,1022,1379,1652,2021
NY,Warren County,715,839,1062,1386,1458,2021
NY,Washington County,715,839,1062,1386,1458,2021
NC,Wayne County,667,672,885,1101,1493,2021
MN,Polk County,662,738,938,1342,1624,2021
ND,Grand Forks County,662,738,938,1342,1624,2021
NE,Hall County,599,657,830,1123,1126,2021
NE,Hamilton County,551,579,763,1078,1321,2021
NE,Howard County,530,557,734,970,1055,2021
NE,Merrick County,530,557,734,992,995,2021
CO,Mesa County,720,826,1088,1557,1884,2021
MI,Kent County,787,870,1059,1395,1599,2021
MI,Ottawa County,848,868,989,1377,1515,2021
MI,Barry County,689,736,905,1191,1303,2021
MI,Montcalm County,669,678,833,1064,1372,2021
OR,Josephine County,864,886,1168,1672,2022,2021
MT,Cascade County,648,652,859,1197,1445,2021
CO,Weld County,887,1005,1270,1818,2132,2021
WI,Brown County,668,721,946,1337,1352,2021
WI,Kewaunee County,668,721,946,1337,1352,2021
WI,Oconto County,554,615,775,1033,1142,2021
NC,Guilford County,772,803,919,1214,1379,2021
NC,Randolph County,772,803,919,1214,1379,2021
NC,Rockingham County,569,572,738,974,1063,2021
NC,Pitt County,755,760,942,1318,1631,2021
SC,Anderson County,657,718,891,1152,1501,2021
SC,Greenville County,793,897,1022,1361,1647,2021
SC,Pickens County,793,897,1022,1361,1647,2021
SC,Laurens County,644,649,855,1088,1159,2021
PR,Arroyo Municipio,385,394,449,607,609,2021
PR,Guayama Municipio,385,394,449,607,609,2021
PR,Patillas Municipio,385,394,449,607,609,2021
MS,Hancock County,680,740,855,1192,1356,2021
MS,Harrison County,680,740,855,1192,1356,2021
MS,Jackson County,630,746,857,1208,1484,2021
WV,Berkeley County,775,780,989,1298,1712,2021
MD,Washington County,625,740,947,1355,1640,2021
LA,Tangipahoa Parish,722,727,934,1162,1267,2021
CA,Kings County,953,962,1182,1692,1820,2021
PA,Cumberland County,694,824,1042,1324,1413,2021
PA,Dauphin County,694,824,1042,1324,1413,2021
PA,Perry County,694,824,1042,1324,1413,2021
VA,Rockingham County,740,745,982,1279,1700,2021
VA,Harrisonburg city,740,745,982,1279,1700,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Hartford County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Middlesex County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Tolland County,948,1164,1437,1787,2089,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
CT,Middlesex County,1071,1232,1624,2324,2812,2021
MS,Forrest County,604,767,916,1186,1337,2021
MS,Lamar County,604,767,916,1186,1337,2021
MS,Perry County,604,767,916,1186,1337,2021
NC,Alexander County,571,575,711,923,1056,2021
NC,Burke County,571,575,711,923,1056,2021
NC,Caldwell County,571,575,711,923,1056,2021
NC,Catawba County,571,575,711,923,1056,2021
SC,Beaufort County,1108,1133,1292,1679,2237,2021
SC,Jasper County,863,883,1007,1253,1536,2021
GA,Liberty County,871,901,1027,1470,1778,2021
GA,Long County,616,620,747,1069,1183,2021
FL,Citrus County,695,716,944,1349,1634,2021
AR,Garland County,604,644,849,1068,1383,2021
LA,Lafourche Parish,712,755,961,1299,1501,2021
LA,Terrebonne Parish,712,755,961,1299,1501,2021
TX,Chambers County,1008,1092,1306,1751,2232,2021
TX,Fort Bend County,1008,1092,1306,1751,2232,2021
TX,Galveston County,1008,1092,1306,1751,2232,2021
TX,Harris County,1008,1092,1306,1751,2232,2021
TX,Liberty County,1008,1092,1306,1751,2232,2021
TX,Montgomery County,1008,1092,1306,1751,2232,2021
TX,Waller County,1008,1092,1306,1751,2232,2021
TX,Brazoria County,824,1096,1249,1675,2163,2021
TX,Austin County,690,886,1046,1359,1795,2021
KY,Boyd County,586,692,839,1128,1286,2021
KY,Greenup County,586,692,839,1128,1286,2021
OH,Lawrence County,586,692,839,1128,1286,2021
WV,Cabell County,586,692,839,1128,1286,2021
WV,Wayne County,586,692,839,1128,1286,2021
WV,Lincoln County,519,599,719,906,1085,2021
WV,Putnam County,690,732,956,1241,1489,2021
AL,Limestone County,634,743,883,1172,1492,2021
AL,Madison County,634,743,883,1172,1492,2021
ID,Bonneville County,569,709,863,1235,1494,2021
ID,Jefferson County,569,709,863,1235,1494,2021
ID,Butte County,536,616,812,1162,1406,2021
IN,Madison County,592,656,853,1102,1171,2021
IN,Boone County,722,831,1007,1329,1548,2021
IN,Brown County,722,831,1007,1329,1548,2021
IN,Hamilton County,722,831,1007,1329,1548,2021
IN,Hancock County,722,831,1007,1329,1548,2021
IN,Hendricks County,722,831,1007,1329,1548,2021
IN,Johnson County,722,831,1007,1329,1548,2021
IN,Marion County,722,831,1007,1329,1548,2021
IN,Morgan County,722,831,1007,1329,1548,2021
IN,Shelby County,722,831,1007,1329,1548,2021
IN,Putnam County,603,621,803,1149,1218,2021
IA,Johnson County,789,862,1112,1591,1925,2021
IA,Washington County,644,686,904,1124,1293,2021
NY,Tompkins County,1078,1153,1396,1781,1994,2021
MI,Jackson County,668,756,884,1151,1274,2021
MS,Copiah County,807,856,1005,1253,1447,2021
MS,Hinds County,807,856,1005,1253,1447,2021
MS,Madison County,807,856,1005,1253,1447,2021
MS,Rankin County,807,856,1005,1253,1447,2021
MS,Simpson County,659,720,821,1021,1421,2021
MS,Yazoo County,597,601,783,974,1172,2021
TN,Chester County,592,712,897,1237,1242,2021
TN,Madison County,592,712,897,1237,1242,2021
TN,Crockett County,468,538,709,948,1228,2021
FL,Clay County,801,989,1195,1562,1989,2021
FL,Duval County,801,989,1195,1562,1989,2021
FL,Nassau County,801,989,1195,1562,1989,2021
FL,St. Johns County,801,989,1195,1562,1989,2021
FL,Baker County,548,619,816,1054,1358,2021
NC,Onslow County,740,772,957,1370,1657,2021
WI,Rock County,684,688,907,1208,1230,2021
MO,Cole County,477,582,723,1028,1032,2021
MO,Osage County,477,582,723,1028,1032,2021
MO,Callaway County,603,607,800,1061,1280,2021
MO,Moniteau County,471,502,662,858,1032,2021
TN,Carter County,671,676,818,1040,1211,2021
TN,Unicoi County,671,676,818,1040,1211,2021
TN,Washington County,671,676,818,1040,1211,2021
PA,Cambria County,540,589,746,951,1072,2021
AR,Craighead County,550,649,834,1108,1361,2021
AR,Poinsett County,514,517,682,851,986,2021
MO,Jasper County,607,655,839,1096,1166,2021
MO,Newton County,607,655,839,1096,1166,2021
HI,Kalawao County,1442,1537,1934,2686,2973,2021
HI,Maui County,1442,1537,1934,2686,2973,2021
MI,Kalamazoo County,659,753,941,1248,1344,2021
MI,Van Buren County,659,753,941,1248,1344,2021
IL,Kankakee County,676,757,998,1344,1474,2021
KS,Johnson County,784,919,1095,1463,1665,2021
KS,Leavenworth County,784,919,1095,1463,1665,2021
KS,Linn County,784,919,1095,1463,1665,2021
KS,Miami County,784,919,1095,1463,1665,2021
KS,Wyandotte County,784,919,1095,1463,1665,2021
MO,Caldwell County,784,919,1095,1463,1665,2021
MO,Cass County,784,919,1095,1463,1665,2021
MO,Clay County,784,919,1095,1463,1665,2021
MO,Clinton County,784,919,1095,1463,1665,2021
MO,Jackson County,784,919,1095,1463,1665,2021
MO,Lafayette County,784,919,1095,1463,1665,2021
MO,Platte County,784,919,1095,1463,1665,2021
MO,Ray County,784,919,1095,1463,1665,2021
MO,Bates County,541,572,754,994,1187,2021
WA,Benton County,714,867,1072,1450,1811,2021
WA,Franklin County,714,867,1072,1450,1811,2021
TX,Bell County,674,678,864,1237,1496,2021
TX,Coryell County,674,678,864,1237,1496,2021
TX,Lampasas County,625,629,829,1158,1162,2021
TN,Hawkins County,515,536,704,920,1013,2021
TN,Sullivan County,515,536,704,920,1013,2021
